timestamp,current,context_current,date (Asia/Kolkata)
1627353791333,0.99,{},2021-07-27 08:13:11.333000+05:30
1627353728128,1.0,{},2021-07-27 08:12:08.128000+05:30
1627353666256,1.02,{},2021-07-27 08:11:06.256000+05:30
1627353604384,1.02,{},2021-07-27 08:10:04.384000+05:30
1627353542497,1.02,{},2021-07-27 08:09:02.497000+05:30
1627353480865,1.05,{},2021-07-27 08:08:00.865000+05:30
1627353419075,1.04,{},2021-07-27 08:06:59.075000+05:30
1627353357215,1.06,{},2021-07-27 08:05:57.215000+05:30
1627353295415,1.09,{},2021-07-27 08:04:55.415000+05:30
1627353233503,1.07,{},2021-07-27 08:03:53.503000+05:30
1627353171516,1.07,{},2021-07-27 08:02:51.516000+05:30
1627353109680,1.08,{},2021-07-27 08:01:49.680000+05:30
1627352985881,1.1,{},2021-07-27 07:59:45.881000+05:30
1627352924074,1.08,{},2021-07-27 07:58:44.074000+05:30
1627352861893,1.11,{},2021-07-27 07:57:41.893000+05:30
1627352800277,1.08,{},2021-07-27 07:56:40.277000+05:30
1627352738478,1.08,{},2021-07-27 07:55:38.478000+05:30
1627352676488,1.09,{},2021-07-27 07:54:36.488000+05:30
1627352614706,1.1,{},2021-07-27 07:53:34.706000+05:30
1627352552698,1.09,{},2021-07-27 07:52:32.698000+05:30
1627352491006,1.1,{},2021-07-27 07:51:31.006000+05:30
1627352429167,0.9,{},2021-07-27 07:50:29.167000+05:30
1627352367198,0.91,{},2021-07-27 07:49:27.198000+05:30
1627352305270,0.92,{},2021-07-27 07:48:25.270000+05:30
1627352243472,0.94,{},2021-07-27 07:47:23.472000+05:30
1627352181701,0.93,{},2021-07-27 07:46:21.701000+05:30
1627352121881,0.92,{},2021-07-27 07:45:21.881000+05:30
1627352057769,0.92,{},2021-07-27 07:44:17.769000+05:30
1627351995914,0.92,{},2021-07-27 07:43:15.914000+05:30
1627351934048,0.92,{},2021-07-27 07:42:14.048000+05:30
1627351872170,0.92,{},2021-07-27 07:41:12.170000+05:30
1627351810280,0.92,{},2021-07-27 07:40:10.280000+05:30
1627351748398,0.91,{},2021-07-27 07:39:08.398000+05:30
1627351686635,0.91,{},2021-07-27 07:38:06.635000+05:30
1627351626201,0.92,{},2021-07-27 07:37:06.201000+05:30
1627351562922,0.91,{},2021-07-27 07:36:02.922000+05:30
1627351438973,0.91,{},2021-07-27 07:33:58.973000+05:30
1627351378475,0.91,{},2021-07-27 07:32:58.475000+05:30
1627351321070,0.92,{},2021-07-27 07:32:01.070000+05:30
1627351253432,0.92,{},2021-07-27 07:30:53.432000+05:30
1627351191459,0.92,{},2021-07-27 07:29:51.459000+05:30
1627351129448,0.94,{},2021-07-27 07:28:49.448000+05:30
1627351067376,0.92,{},2021-07-27 07:27:47.376000+05:30
1627351005522,0.92,{},2021-07-27 07:26:45.522000+05:30
1627350943651,0.83,{},2021-07-27 07:25:43.651000+05:30
1627350881995,0.81,{},2021-07-27 07:24:41.995000+05:30
1627350821409,0.82,{},2021-07-27 07:23:41.409000+05:30
1627350758248,0.83,{},2021-07-27 07:22:38.248000+05:30
1627350696130,0.82,{},2021-07-27 07:21:36.130000+05:30
1627350634454,0.83,{},2021-07-27 07:20:34.454000+05:30
1627350572580,0.83,{},2021-07-27 07:19:32.580000+05:30
1627350510643,0.84,{},2021-07-27 07:18:30.643000+05:30
1627350386771,0.84,{},2021-07-27 07:16:26.771000+05:30
1627350324735,0.8,{},2021-07-27 07:15:24.735000+05:30
1627350262795,0.84,{},2021-07-27 07:14:22.795000+05:30
1627350200606,0.85,{},2021-07-27 07:13:20.606000+05:30
1627349952818,0.41,{},2021-07-27 07:09:12.818000+05:30
1627349890928,0.39,{},2021-07-27 07:08:10.928000+05:30
1627349829032,0.39,{},2021-07-27 07:07:09.032000+05:30
1627349767137,0.38,{},2021-07-27 07:06:07.137000+05:30
1627349705232,0.4,{},2021-07-27 07:05:05.232000+05:30
1627349643497,0.36,{},2021-07-27 07:04:03.497000+05:30
1627349581465,0.39,{},2021-07-27 07:03:01.465000+05:30
1627349519573,0.37,{},2021-07-27 07:01:59.573000+05:30
1627349457697,0.38,{},2021-07-27 07:00:57.697000+05:30
1627349395767,0.37,{},2021-07-27 06:59:55.767000+05:30
1627349333823,0.38,{},2021-07-27 06:58:53.823000+05:30
1627349271866,0.39,{},2021-07-27 06:57:51.866000+05:30
1627349210026,0.38,{},2021-07-27 06:56:50.026000+05:30
1627349149975,0.38,{},2021-07-27 06:55:49.975000+05:30
1627349085902,0.38,{},2021-07-27 06:54:45.902000+05:30
1627349024082,0.39,{},2021-07-27 06:53:44.082000+05:30
1627348961864,0.43,{},2021-07-27 06:52:41.864000+05:30
1627348899835,0.42,{},2021-07-27 06:51:39.835000+05:30
1627348837817,0.41,{},2021-07-27 06:50:37.817000+05:30
1627348775994,0.42,{},2021-07-27 06:49:35.994000+05:30
1627348713804,0.42,{},2021-07-27 06:48:33.804000+05:30
1627348651821,0.41,{},2021-07-27 06:47:31.821000+05:30
1627348589785,0.42,{},2021-07-27 06:46:29.785000+05:30
1627348527748,0.42,{},2021-07-27 06:45:27.748000+05:30
1627348465707,0.43,{},2021-07-27 06:44:25.707000+05:30
1627348403689,0.41,{},2021-07-27 06:43:23.689000+05:30
1627348341645,0.43,{},2021-07-27 06:42:21.645000+05:30
1627348279637,0.44,{},2021-07-27 06:41:19.637000+05:30
1627348217676,0.42,{},2021-07-27 06:40:17.676000+05:30
1627344006587,0.63,{},2021-07-27 05:30:06.587000+05:30
1627343944728,0.63,{},2021-07-27 05:29:04.728000+05:30
1627343882893,0.63,{},2021-07-27 05:28:02.893000+05:30
1627343821037,0.66,{},2021-07-27 05:27:01.037000+05:30
1627343759192,0.63,{},2021-07-27 05:25:59.192000+05:30
1627343697333,0.65,{},2021-07-27 05:24:57.333000+05:30
1627343635463,0.65,{},2021-07-27 05:23:55.463000+05:30
1627343573569,0.65,{},2021-07-27 05:22:53.569000+05:30
1627343511658,0.63,{},2021-07-27 05:21:51.658000+05:30
1627343449752,0.62,{},2021-07-27 05:20:49.752000+05:30
1627343387874,0.64,{},2021-07-27 05:19:47.874000+05:30
1627343325966,0.64,{},2021-07-27 05:18:45.966000+05:30
1627343264039,0.64,{},2021-07-27 05:17:44.039000+05:30
1627343202094,0.63,{},2021-07-27 05:16:42.094000+05:30
1627343140194,0.69,{},2021-07-27 05:15:40.194000+05:30
1627343078312,0.7,{},2021-07-27 05:14:38.312000+05:30
1627343016416,0.67,{},2021-07-27 05:13:36.416000+05:30
1627342954524,0.69,{},2021-07-27 05:12:34.524000+05:30
1627342892619,0.67,{},2021-07-27 05:11:32.619000+05:30
1627342830718,0.67,{},2021-07-27 05:10:30.718000+05:30
1627342768794,0.68,{},2021-07-27 05:09:28.794000+05:30
1627342706905,0.67,{},2021-07-27 05:08:26.905000+05:30
1627342644992,0.68,{},2021-07-27 05:07:24.992000+05:30
1627342583053,0.67,{},2021-07-27 05:06:23.053000+05:30
1627342521103,0.68,{},2021-07-27 05:05:21.103000+05:30
1627342459155,0.68,{},2021-07-27 05:04:19.155000+05:30
1627342397240,0.69,{},2021-07-27 05:03:17.240000+05:30
1627342335357,0.7,{},2021-07-27 05:02:15.357000+05:30
1627342273501,0.63,{},2021-07-27 05:01:13.501000+05:30
1627342211637,0.65,{},2021-07-27 05:00:11.637000+05:30
1627342149750,0.64,{},2021-07-27 04:59:09.750000+05:30
1627342087874,0.64,{},2021-07-27 04:58:07.874000+05:30
1627342026023,0.64,{},2021-07-27 04:57:06.023000+05:30
1627341964197,0.65,{},2021-07-27 04:56:04.197000+05:30
1627341902345,0.67,{},2021-07-27 04:55:02.345000+05:30
1627341840473,0.69,{},2021-07-27 04:54:00.473000+05:30
1627341778556,0.66,{},2021-07-27 04:52:58.556000+05:30
1627341716632,0.66,{},2021-07-27 04:51:56.632000+05:30
1627341654704,0.65,{},2021-07-27 04:50:54.704000+05:30
1627341592782,0.65,{},2021-07-27 04:49:52.782000+05:30
1627341530870,0.66,{},2021-07-27 04:48:50.870000+05:30
1627341468946,0.66,{},2021-07-27 04:47:48.946000+05:30
1627341407057,0.67,{},2021-07-27 04:46:47.057000+05:30
1627341345191,0.65,{},2021-07-27 04:45:45.191000+05:30
1627341283311,0.68,{},2021-07-27 04:44:43.311000+05:30
1627341221448,0.66,{},2021-07-27 04:43:41.448000+05:30
1627341159598,0.67,{},2021-07-27 04:42:39.598000+05:30
1627341097728,0.66,{},2021-07-27 04:41:37.728000+05:30
1627341035870,0.67,{},2021-07-27 04:40:35.870000+05:30
1627340973967,0.67,{},2021-07-27 04:39:33.967000+05:30
1627340912050,0.67,{},2021-07-27 04:38:32.050000+05:30
1627340850129,0.68,{},2021-07-27 04:37:30.129000+05:30
1627340788194,0.68,{},2021-07-27 04:36:28.194000+05:30
1627340726230,0.66,{},2021-07-27 04:35:26.230000+05:30
1627340664269,0.68,{},2021-07-27 04:34:24.269000+05:30
1627340602319,0.67,{},2021-07-27 04:33:22.319000+05:30
1627340540407,0.68,{},2021-07-27 04:32:20.407000+05:30
1627340478551,0.68,{},2021-07-27 04:31:18.551000+05:30
1627340416700,0.67,{},2021-07-27 04:30:16.700000+05:30
1627340354828,0.67,{},2021-07-27 04:29:14.828000+05:30
1627340292956,0.68,{},2021-07-27 04:28:12.956000+05:30
1627340231115,0.67,{},2021-07-27 04:27:11.115000+05:30
1627340169261,0.68,{},2021-07-27 04:26:09.261000+05:30
1627340107407,0.68,{},2021-07-27 04:25:07.407000+05:30
1627340045563,0.68,{},2021-07-27 04:24:05.563000+05:30
1627339983709,0.66,{},2021-07-27 04:23:03.709000+05:30
1627339921856,0.68,{},2021-07-27 04:22:01.856000+05:30
1627339859997,0.66,{},2021-07-27 04:20:59.997000+05:30
1627339798132,0.68,{},2021-07-27 04:19:58.132000+05:30
1627339736223,0.69,{},2021-07-27 04:18:56.223000+05:30
1627339674327,0.67,{},2021-07-27 04:17:54.327000+05:30
1627339612452,0.67,{},2021-07-27 04:16:52.452000+05:30
1627339550580,0.66,{},2021-07-27 04:15:50.580000+05:30
1627339488661,0.68,{},2021-07-27 04:14:48.661000+05:30
1627339426779,0.67,{},2021-07-27 04:13:46.779000+05:30
1627339364922,0.68,{},2021-07-27 04:12:44.922000+05:30
1627339303068,0.67,{},2021-07-27 04:11:43.068000+05:30
1627339241229,0.69,{},2021-07-27 04:10:41.229000+05:30
1627339179392,0.69,{},2021-07-27 04:09:39.392000+05:30
1627339117520,0.68,{},2021-07-27 04:08:37.520000+05:30
1627339055614,0.69,{},2021-07-27 04:07:35.614000+05:30
1627338993689,0.68,{},2021-07-27 04:06:33.689000+05:30
1627338931784,0.67,{},2021-07-27 04:05:31.784000+05:30
1627338869932,0.68,{},2021-07-27 04:04:29.932000+05:30
1627338808054,0.67,{},2021-07-27 04:03:28.054000+05:30
1627338746184,0.68,{},2021-07-27 04:02:26.184000+05:30
1627338684327,0.67,{},2021-07-27 04:01:24.327000+05:30
1627338622497,0.69,{},2021-07-27 04:00:22.497000+05:30
1627338560657,0.68,{},2021-07-27 03:59:20.657000+05:30
1627338498845,0.67,{},2021-07-27 03:58:18.845000+05:30
1627338437015,0.69,{},2021-07-27 03:57:17.015000+05:30
1627338375169,0.68,{},2021-07-27 03:56:15.169000+05:30
1627338313338,0.68,{},2021-07-27 03:55:13.338000+05:30
1627338189657,0.67,{},2021-07-27 03:53:09.657000+05:30
1627338127830,0.68,{},2021-07-27 03:52:07.830000+05:30
1627338065979,0.67,{},2021-07-27 03:51:05.979000+05:30
1627338004155,0.69,{},2021-07-27 03:50:04.155000+05:30
1627337942336,0.66,{},2021-07-27 03:49:02.336000+05:30
1627337880505,0.68,{},2021-07-27 03:48:00.505000+05:30
1627337818673,0.67,{},2021-07-27 03:46:58.673000+05:30
1627337756831,0.66,{},2021-07-27 03:45:56.831000+05:30
1627337695015,0.68,{},2021-07-27 03:44:55.015000+05:30
1627337633181,0.66,{},2021-07-27 03:43:53.181000+05:30
1627337571357,0.68,{},2021-07-27 03:42:51.357000+05:30
1627337509513,0.66,{},2021-07-27 03:41:49.513000+05:30
1627337447677,0.68,{},2021-07-27 03:40:47.677000+05:30
1627337385834,0.67,{},2021-07-27 03:39:45.834000+05:30
1627337323993,0.68,{},2021-07-27 03:38:43.993000+05:30
1627337262137,0.68,{},2021-07-27 03:37:42.137000+05:30
1627337200287,0.69,{},2021-07-27 03:36:40.287000+05:30
1627337138435,0.68,{},2021-07-27 03:35:38.435000+05:30
1627337076550,0.68,{},2021-07-27 03:34:36.550000+05:30
1627337014693,0.68,{},2021-07-27 03:33:34.693000+05:30
1627336952828,0.69,{},2021-07-27 03:32:32.828000+05:30
1627336890998,0.67,{},2021-07-27 03:31:30.998000+05:30
1627336829155,0.68,{},2021-07-27 03:30:29.155000+05:30
1627336767325,0.67,{},2021-07-27 03:29:27.325000+05:30
1627336705514,0.67,{},2021-07-27 03:28:25.514000+05:30
1627336643670,0.68,{},2021-07-27 03:27:23.670000+05:30
1627336581842,0.67,{},2021-07-27 03:26:21.842000+05:30
1627336519993,0.68,{},2021-07-27 03:25:19.993000+05:30
1627336458144,0.67,{},2021-07-27 03:24:18.144000+05:30
1627336396292,0.68,{},2021-07-27 03:23:16.292000+05:30
1627336334411,0.66,{},2021-07-27 03:22:14.411000+05:30
1627336272510,0.68,{},2021-07-27 03:21:12.510000+05:30
1627336210629,0.67,{},2021-07-27 03:20:10.629000+05:30
1627336148769,0.66,{},2021-07-27 03:19:08.769000+05:30
1627336086935,0.68,{},2021-07-27 03:18:06.935000+05:30
1627336025093,0.67,{},2021-07-27 03:17:05.093000+05:30
1627335963237,0.68,{},2021-07-27 03:16:03.237000+05:30
1627335901353,0.67,{},2021-07-27 03:15:01.353000+05:30
1627335839462,0.68,{},2021-07-27 03:13:59.462000+05:30
1627335777578,0.67,{},2021-07-27 03:12:57.578000+05:30
1627335715665,0.68,{},2021-07-27 03:11:55.665000+05:30
1627335653786,0.66,{},2021-07-27 03:10:53.786000+05:30
1627335591897,0.68,{},2021-07-27 03:09:51.897000+05:30
1627335530029,0.68,{},2021-07-27 03:08:50.029000+05:30
1627335468158,0.68,{},2021-07-27 03:07:48.158000+05:30
1627335406308,0.67,{},2021-07-27 03:06:46.308000+05:30
1627335344469,0.68,{},2021-07-27 03:05:44.469000+05:30
1627335282599,0.69,{},2021-07-27 03:04:42.599000+05:30
1627335220769,0.67,{},2021-07-27 03:03:40.769000+05:30
1627335158945,0.69,{},2021-07-27 03:02:38.945000+05:30
1627335097120,0.68,{},2021-07-27 03:01:37.120000+05:30
1627335035274,0.68,{},2021-07-27 03:00:35.274000+05:30
1627334973351,0.67,{},2021-07-27 02:59:33.351000+05:30
1627334911433,0.68,{},2021-07-27 02:58:31.433000+05:30
1627334849533,0.68,{},2021-07-27 02:57:29.533000+05:30
1627334787661,0.68,{},2021-07-27 02:56:27.661000+05:30
1627334725804,0.68,{},2021-07-27 02:55:25.804000+05:30
1627334663957,0.68,{},2021-07-27 02:54:23.957000+05:30
1627334602116,0.67,{},2021-07-27 02:53:22.116000+05:30
1627334540266,0.68,{},2021-07-27 02:52:20.266000+05:30
1627334478370,0.68,{},2021-07-27 02:51:18.370000+05:30
1627334416462,0.69,{},2021-07-27 02:50:16.462000+05:30
1627334354554,0.67,{},2021-07-27 02:49:14.554000+05:30
1627334292651,0.66,{},2021-07-27 02:48:12.651000+05:30
1627334230742,0.67,{},2021-07-27 02:47:10.742000+05:30
1627334168829,0.69,{},2021-07-27 02:46:08.829000+05:30
1627334106956,0.67,{},2021-07-27 02:45:06.956000+05:30
1627334045094,0.68,{},2021-07-27 02:44:05.094000+05:30
1627333983248,0.67,{},2021-07-27 02:43:03.248000+05:30
1627333921397,0.68,{},2021-07-27 02:42:01.397000+05:30
1627333859539,0.67,{},2021-07-27 02:40:59.539000+05:30
1627333797628,0.69,{},2021-07-27 02:39:57.628000+05:30
1627333735724,0.69,{},2021-07-27 02:38:55.724000+05:30
1627333673816,0.69,{},2021-07-27 02:37:53.816000+05:30
1627333611925,0.68,{},2021-07-27 02:36:51.925000+05:30
1627333550052,0.67,{},2021-07-27 02:35:50.052000+05:30
1627333488202,0.69,{},2021-07-27 02:34:48.202000+05:30
1627333426359,0.68,{},2021-07-27 02:33:46.359000+05:30
1627333364531,0.69,{},2021-07-27 02:32:44.531000+05:30
1627333302686,0.66,{},2021-07-27 02:31:42.686000+05:30
1627333240811,0.68,{},2021-07-27 02:30:40.811000+05:30
1627333178907,0.67,{},2021-07-27 02:29:38.907000+05:30
1627333116990,0.69,{},2021-07-27 02:28:36.990000+05:30
1627333055094,0.68,{},2021-07-27 02:27:35.094000+05:30
1627332993181,0.67,{},2021-07-27 02:26:33.181000+05:30
1627332931298,0.68,{},2021-07-27 02:25:31.298000+05:30
1627332869392,0.67,{},2021-07-27 02:24:29.392000+05:30
1627332807504,0.67,{},2021-07-27 02:23:27.504000+05:30
1627332745622,0.66,{},2021-07-27 02:22:25.622000+05:30
1627332683711,0.69,{},2021-07-27 02:21:23.711000+05:30
1627332621810,0.67,{},2021-07-27 02:20:21.810000+05:30
1627332559920,0.69,{},2021-07-27 02:19:19.920000+05:30
1627332498038,0.67,{},2021-07-27 02:18:18.038000+05:30
1627332436187,0.68,{},2021-07-27 02:17:16.187000+05:30
1627332374338,0.68,{},2021-07-27 02:16:14.338000+05:30
1627332312495,0.68,{},2021-07-27 02:15:12.495000+05:30
1627332250634,0.68,{},2021-07-27 02:14:10.634000+05:30
1627332188759,0.69,{},2021-07-27 02:13:08.759000+05:30
1627332126896,0.67,{},2021-07-27 02:12:06.896000+05:30
1627332065007,0.67,{},2021-07-27 02:11:05.007000+05:30
1627332003116,0.67,{},2021-07-27 02:10:03.116000+05:30
1627331941194,0.69,{},2021-07-27 02:09:01.194000+05:30
1627331879259,0.7,{},2021-07-27 02:07:59.259000+05:30
1627331817339,0.67,{},2021-07-27 02:06:57.339000+05:30
1627331755440,0.68,{},2021-07-27 02:05:55.440000+05:30
1627331693589,0.68,{},2021-07-27 02:04:53.589000+05:30
1627331631702,0.68,{},2021-07-27 02:03:51.702000+05:30
1627331569838,0.68,{},2021-07-27 02:02:49.838000+05:30
1627331507980,0.69,{},2021-07-27 02:01:47.980000+05:30
1627331446121,0.68,{},2021-07-27 02:00:46.121000+05:30
1627331384263,0.69,{},2021-07-27 01:59:44.263000+05:30
1627331322412,0.67,{},2021-07-27 01:58:42.412000+05:30
1627331260548,0.68,{},2021-07-27 01:57:40.548000+05:30
1627331198656,0.68,{},2021-07-27 01:56:38.656000+05:30
1627331136751,0.68,{},2021-07-27 01:55:36.751000+05:30
1627331074785,0.68,{},2021-07-27 01:54:34.785000+05:30
1627331012813,0.68,{},2021-07-27 01:53:32.813000+05:30
1627330950822,0.68,{},2021-07-27 01:52:30.822000+05:30
1627330888863,0.67,{},2021-07-27 01:51:28.863000+05:30
1627330826901,0.68,{},2021-07-27 01:50:26.901000+05:30
1627330764912,0.68,{},2021-07-27 01:49:24.912000+05:30
1627330702920,0.68,{},2021-07-27 01:48:22.920000+05:30
1627330640918,0.67,{},2021-07-27 01:47:20.918000+05:30
1627330578923,0.68,{},2021-07-27 01:46:18.923000+05:30
1627330516939,0.68,{},2021-07-27 01:45:16.939000+05:30
1627330454955,0.68,{},2021-07-27 01:44:14.955000+05:30
1627330392969,0.69,{},2021-07-27 01:43:12.969000+05:30
1627330331011,0.68,{},2021-07-27 01:42:11.011000+05:30
1627330269047,0.68,{},2021-07-27 01:41:09.047000+05:30
1627330207079,0.69,{},2021-07-27 01:40:07.079000+05:30
1627330145129,0.68,{},2021-07-27 01:39:05.129000+05:30
1627330083159,0.69,{},2021-07-27 01:38:03.159000+05:30
1627330021198,0.69,{},2021-07-27 01:37:01.198000+05:30
1627329959247,0.68,{},2021-07-27 01:35:59.247000+05:30
1627329897302,0.7,{},2021-07-27 01:34:57.302000+05:30
1627329835389,0.68,{},2021-07-27 01:33:55.389000+05:30
1627329773478,0.68,{},2021-07-27 01:32:53.478000+05:30
1627329711547,0.68,{},2021-07-27 01:31:51.547000+05:30
1627329649611,0.67,{},2021-07-27 01:30:49.611000+05:30
1627329587645,0.67,{},2021-07-27 01:29:47.645000+05:30
1627329525666,0.68,{},2021-07-27 01:28:45.666000+05:30
1627329463722,0.68,{},2021-07-27 01:27:43.722000+05:30
1627329401773,0.68,{},2021-07-27 01:26:41.773000+05:30
1627329339819,0.68,{},2021-07-27 01:25:39.819000+05:30
1627329277872,0.69,{},2021-07-27 01:24:37.872000+05:30
1627329215935,0.7,{},2021-07-27 01:23:35.935000+05:30
1627329092069,0.67,{},2021-07-27 01:21:32.069000+05:30
1627329030150,0.68,{},2021-07-27 01:20:30.150000+05:30
1627328968253,0.68,{},2021-07-27 01:19:28.253000+05:30
1627328906384,0.69,{},2021-07-27 01:18:26.384000+05:30
1627328844505,0.68,{},2021-07-27 01:17:24.505000+05:30
1627328782632,0.68,{},2021-07-27 01:16:22.632000+05:30
1627328720725,0.67,{},2021-07-27 01:15:20.725000+05:30
1627328658833,0.67,{},2021-07-27 01:14:18.833000+05:30
1627328596965,0.68,{},2021-07-27 01:13:16.965000+05:30
1627328535053,0.68,{},2021-07-27 01:12:15.053000+05:30
1627328473149,0.67,{},2021-07-27 01:11:13.149000+05:30
1627328411289,0.69,{},2021-07-27 01:10:11.289000+05:30
1627328349349,0.66,{},2021-07-27 01:09:09.349000+05:30
1627328287399,0.68,{},2021-07-27 01:08:07.399000+05:30
1627328225414,0.67,{},2021-07-27 01:07:05.414000+05:30
1627328163479,0.66,{},2021-07-27 01:06:03.479000+05:30
1627328101515,0.67,{},2021-07-27 01:05:01.515000+05:30
1627328039559,0.68,{},2021-07-27 01:03:59.559000+05:30
1627327977604,0.65,{},2021-07-27 01:02:57.604000+05:30
1627327853749,0.68,{},2021-07-27 01:00:53.749000+05:30
1627327791880,0.69,{},2021-07-27 00:59:51.880000+05:30
1627327729988,0.7,{},2021-07-27 00:58:49.988000+05:30
1627327668101,0.71,{},2021-07-27 00:57:48.101000+05:30
1627327606261,0.71,{},2021-07-27 00:56:46.261000+05:30
1627327544390,0.72,{},2021-07-27 00:55:44.390000+05:30
1627327482509,0.71,{},2021-07-27 00:54:42.509000+05:30
1627327420608,0.71,{},2021-07-27 00:53:40.608000+05:30
1627327358695,0.71,{},2021-07-27 00:52:38.695000+05:30
1627327296801,0.72,{},2021-07-27 00:51:36.801000+05:30
1627327234884,0.71,{},2021-07-27 00:50:34.884000+05:30
1627327173012,0.76,{},2021-07-27 00:49:33.012000+05:30
1627327111070,0.76,{},2021-07-27 00:48:31.070000+05:30
1627327049179,0.76,{},2021-07-27 00:47:29.179000+05:30
1627326987264,0.75,{},2021-07-27 00:46:27.264000+05:30
1627326925348,0.75,{},2021-07-27 00:45:25.348000+05:30
1627326863437,0.77,{},2021-07-27 00:44:23.437000+05:30
1627326801490,0.75,{},2021-07-27 00:43:21.490000+05:30
1627326739544,0.75,{},2021-07-27 00:42:19.544000+05:30
1627326677622,0.76,{},2021-07-27 00:41:17.622000+05:30
1627326615657,0.75,{},2021-07-27 00:40:15.657000+05:30
1627326553660,0.75,{},2021-07-27 00:39:13.660000+05:30
1627326491656,0.75,{},2021-07-27 00:38:11.656000+05:30
1627326429618,0.75,{},2021-07-27 00:37:09.618000+05:30
1627326367603,0.76,{},2021-07-27 00:36:07.603000+05:30
1627326305589,0.73,{},2021-07-27 00:35:05.589000+05:30
1627326181568,0.74,{},2021-07-27 00:33:01.568000+05:30
1627326119597,0.75,{},2021-07-27 00:31:59.597000+05:30
1627326057598,0.76,{},2021-07-27 00:30:57.598000+05:30
1627325995656,0.74,{},2021-07-27 00:29:55.656000+05:30
1627325933626,0.75,{},2021-07-27 00:28:53.626000+05:30
1627325871726,0.74,{},2021-07-27 00:27:51.726000+05:30
1627325749479,0.76,{},2021-07-27 00:25:49.479000+05:30
1627325687203,0.75,{},2021-07-27 00:24:47.203000+05:30
1627325623598,0.75,{},2021-07-27 00:23:43.598000+05:30
1627325561624,0.77,{},2021-07-27 00:22:41.624000+05:30
1627325499608,0.76,{},2021-07-27 00:21:39.608000+05:30
1627325437518,0.76,{},2021-07-27 00:20:37.518000+05:30
1627325375468,0.75,{},2021-07-27 00:19:35.468000+05:30
1627325313465,0.75,{},2021-07-27 00:18:33.465000+05:30
1627325252339,0.76,{},2021-07-27 00:17:32.339000+05:30
